autonomousCommunityRank,competition,eligible,latentSkill,nationalRank,opposition,playerId,position,provinceCode,provinceRank,quality,ratingV2,risk,score,uniqueOpponents,validChallenges
404,241.19,true,70.62,3816,118.5,player-08056,DEL,43,96,246.21,68.55,4.21,605.9,16,27
49,242.48,true,85.24,497,120.69,player-08057,DEF,43,13,316.79,87.31,4.14,679.96,18,30
7,264.59,true,89.08,44,122.5,player-08058,MC,43,1,338.47,91.62,3.32,725.56,15,22
8,253,true,94.6,50,119.07,player-08059,DEL,43,2,351.46,94.89,4.37,723.53,15,26
115,237.43,true,83.8,1069,119.98,player-08060,DEF,43,27,302.23,88.47,4.05,659.64,14,23
149,223.74,true,66.39,6183,119.67,player-08061,POR,39,149,223.28,66.87,4.28,566.68,17,29
72,267.03,true,75.9,2870,119.36,player-08062,DEF,39,72,235.35,69.7,4.28,621.74,17,29
174,256.06,true,48.36,7785,119.13,player-08063,DEF,39,174,159.18,44.6,4.38,534.37,19,33
144,229.82,true,57.05,5964,120.68,player-08064,MC,39,144,219.99,64.26,4.83,570.49,17,32
186,253.86,true,52.16,8411,116.56,player-08065,MC,39,186,144.12,42.39,4.33,514.55,18,31
101,260.69,true,61.69,4217,120.69,player-08066,DEL,39,101,217.7,60.14,3.89,599.08,20,32
112,245.36,true,64.1,4704,120.85,player-08067,DEF,39,112,225.15,67.45,3.81,591.35,19,30
172,253.83,true,55.86,7581,121.67,player-08068,MC,39,172,164.63,51.32,4.01,540.13,19,31
109,268.01,true,59.67,4664,120.07,player-08069,DEL,39,109,203.87,55.4,4.01,591.96,19,31
163,255.66,true,49.96,7013,119.39,player-08070,DEF,39,163,176.6,50.09,4.43,551.64,16,28
276,202.8,true,72.97,3407,117.35,player-08071,POR,27,63,292.48,81.92,3.78,612.63,14,22
171,237.41,true,76.96,2212,113.49,player-08072,DEF,27,41,283.23,80.85,4.72,634.13,13,24
373,221.93,true,71.14,4731,117.77,player-08073,DEF,27,84,251.21,72.5,3.84,590.91,17,27
229,228.82,true,78.38,2781,114.91,player-08074,MC,27,56,279.25,78.14,4.37,622.97,15,26
97,226.12,true,80.89,1164,117.56,player-08075,MC,27,26,313.26,90.14,3.47,656.94,18,27
495,235.8,true,65.08,6402,117.15,player-08076,DEL,27,104,209.55,58.93,3.47,562.49,18,27
247,236.1,true,77.4,2995,114.84,player-08077,DEF,27,59,268.53,77.59,4.14,619.47,15,25
284,242.89,true,81.67,3513,119.49,player-08078,MC,27,64,248.61,73.86,2.77,610.99,14,19
202,210.7,true,84.73,2558,116.02,player-08079,DEL,27,48,301,96.16,5.03,627.72,10,18
458,208.54,true,67.08,5942,121.36,player-08080,DEF,27,99,241.06,67.53,2.77,570.96,14,19
318,225.2,true,76.19,3055,123.34,player-08081,POR,08,147,269.82,79.93,1.09,618.36,19,21
145,248.67,true,78.74,1495,122.46,player-08082,DEF,08,72,277.28,83.31,1.39,648.41,21,24
35,242.72,true,88.74,327,121.32,player-08083,DEF,08,16,324.67,88.38,1.44,688.71,20,23
99,221.99,true,84.58,933,122.24,player-08084,MC,08,49,319.36,94.45,1.05,663.6,20,22
503,206.1,true,79.63,4693,124.08,player-08085,MC,08,228,261.36,73.4,1.14,591.54,18,20
528,203.58,true,72.97,4872,123.45,player-08086,DEL,08,238,261.7,78.54,1.09,588.73,19,21
370,213.3,true,81.47,3534,123.79,player-08087,DEF,08,170,273.44,78.48,1.09,610.53,19,21
227,228.03,true,79.46,2088,123.34,player-08088,MC,08,116,285.47,76.99,1.14,636.84,18,20
500,188.73,true,78.62,4684,118.51,player-08089,DEL,08,226,284.44,83.21,1.57,591.68,14,16
846,231.24,true,61.3,7883,122.34,player-08090,DEF,08,380,177.66,49.89,1.57,531.23,18,21
231,201.03,true,68.94,5527,123.75,player-08091,POR,28,231,253.49,72.82,3.14,578.28,21,30
230,236.4,true,61.88,5508,126.21,player-08092,DEF,28,230,215.9,60.33,3.78,578.51,21,33
96,239.57,true,70.27,2433,122.56,player-08093,DEF,28,96,268.06,77,3.62,630.19,15,23
333,225.45,true,58.46,7694,125.61,player-08094,MC,28,333,185.68,53.8,2.73,536.75,20,27
335,217.81,true,58.64,7762,126.04,player-08095,MC,28,335,191.09,55.16,3.14,534.94,21,30
211,236,true,73.27,5106,125.22,player-08096,DEL,28,211,223.68,66.68,3.67,584.9,22,34
381,218.26,true,42.39,8619,125.28,player-08097,DEF,28,381,161.14,43.46,3.67,504.68,22,34
252,231.21,true,59.55,6023,124.07,player-08098,MC,28,252,214.29,60.52,3.14,569.56,21,30
125,232.9,true,69.59,3139,125.66,player-08099,DEL,28,125,258.44,76.36,3.26,617.01,22,32
253,225.75,true,66.22,6039,122.7,player-08100,DEF,28,253,220.78,62.19,3.93,569.22,18,29
37,233.8,true,86.97,1591,117.94,player-08101,POR,39,37,294.85,85.22,3.32,646.59,15,22
38,246.86,true,89.67,1622,117.54,player-08102,DEF,39,38,281.56,82.86,3,645.96,13,18
4,259.15,true,84.76,440,119.65,player-08103,DEF,39,4,303.56,82.49,2.81,682.36,14,19
86,244.19,true,71.43,3563,119.87,player-08104,MC,39,86,245.81,70.3,2.77,609.87,14,19
60,214.85,true,79.04,2526,120.42,player-08105,MC,39,60,293.1,90.36,2.52,628.37,16,21
139,209.45,true,68.87,5768,117.88,player-08106,DEL,39,139,246.66,71.29,2.77,573.99,14,19
66,236.64,true,76.72,2700,120.32,player-08107,DEF,39,66,267.84,80.17,3.14,624.8,14,20
31,253.57,true,81.01,1405,118.96,player-08108,MC,39,31,278.07,80.68,2.94,650.6,13,18
6,231.02,true,87.76,539,120.2,player-08109,DEL,39,6,326.5,92.43,2.42,677.72,15,19
20,246.31,true,92.86,915,118.38,player-08110,DEF,39,20,299.57,90.7,1.98,664.26,14,16
,227.78,false,95.24,,116.6,player-08111,POR,41,,297.13,99,2.74,641.51,12,13
,235.75,false,90.18,,113.75,player-08112,DEF,41,,304.65,89.71,2.61,654.16,11,13
,216.37,false,90.08,,112.23,player-08113,DEF,41,,298.38,88.73,2.52,626.98,11,13
397,244.84,true,86.95,1418,119.55,player-08114,MC,41,72,285.84,90.5,0.86,650.22,15,15
,271.82,false,73.04,,112.3,player-08115,MC,41,,235.91,73.41,0.97,620.03,11,12
,246.76,false,90.55,,115.68,player-08116,DEL,41,,295.68,86.13,1.5,658.12,12,13
693,224.6,true,85.55,2721,116.73,player-08117,DEF,41,128,282.89,87.93,2.02,624.21,13,15
,208.25,false,98,,108.53,player-08118,MC,41,,320.65,99,3.4,637.44,10,11
,241.55,false,91.65,,113.88,player-08119,DEL,41,,317.73,93.08,2.17,673.16,12,13
,233.14,false,74.37,,116.33,player-08120,DEF,41,,202.07,67.6,0.14,551.55,12,12
107,223.92,true,83.5,4229,121.67,player-08121,POR,26,107,253.35,75.21,1.47,598.93,13,15
11,255.73,true,98,455,119.38,player-08122,DEF,26,11,306.63,93.64,3.08,681.74,12,15
5,231.85,true,86.91,357,121.3,player-08123,DEF,26,5,333.82,95.15,2.98,686.97,14,19
77,232.35,true,74.66,3036,121.47,player-08124,MC,26,77,264.85,77.77,2.64,618.67,15,20
18,239.44,true,88.13,752,119.33,player-08125,MC,26,18,311.03,92.46,3.6,669.81,12,17
30,220.55,true,98,1217,118.92,player-08126,DEL,26,30,315.91,99,3.68,655.38,12,16
54,240.65,true,79.31,2039,119.67,player-08127,DEF,26,54,277.55,79.46,1.9,637.87,14,17
112,230.57,true,81.95,4368,119.33,player-08128,MC,26,112,246.68,69.3,2.92,596.59,13,18
10,270.57,true,86.88,439,117.65,player-08129,DEL,26,10,294.18,85.28,3.3,682.4,12,17
,237.42,false,98,,111.96,player-08130,DEF,26,,319.28,99,4.28,668.67,10,13
384,230.51,true,75.5,3643,119.83,player-08131,POR,43,88,258.11,75.14,2.36,608.44,14,18
700,219.14,true,56.26,6420,122.38,player-08132,DEF,43,181,220.62,65.53,1.72,562.15,16,19
690,240.17,true,54.51,6346,121.68,player-08133,DEF,43,177,201.7,55.27,2.64,563.54,15,20
742,224.92,true,46.99,6766,122.57,player-08134,MC,43,196,208.46,59.33,2.04,555.95,17,21
745,243.79,true,59.35,6814,120.26,player-08135,MC,43,197,191.22,56.03,2.77,555.27,14,19
876,226.39,true,55.94,8166,121.83,player-08136,DEL,43,234,174.8,51.19,1.81,523.01,15,18
613,246.13,true,59.36,5589,120.86,player-08137,DEF,43,154,210.08,62.3,2.77,577.07,14,19
762,232.47,true,68.93,7043,121.06,player-08138,MC,43,200,197.62,62.79,1.47,551.15,13,15
931,229.18,true,56.94,8774,120.55,player-08139,DEL,43,247,145.92,45.61,1.47,495.65,13,15
,257.25,false,56.44,,117.01,player-08140,DEF,43,,170.93,51.35,2.45,545.18,10,13
12,293.62,true,73.15,1419,116.55,player-08141,POR,07,12,239.99,70.55,4.35,650.16,11,19
2,274.02,true,77.36,395,116.53,player-08142,DEF,07,2,293.87,84.86,3.89,684.42,15,24
104,254.05,true,62.34,6563,117.5,player-08143,DEF,07,104,187.94,55.7,3.64,559.49,13,20
42,286.32,true,61.76,3628,119.82,player-08144,MC,07,42,202.58,59.19,3.74,608.72,16,25
26,293.28,true,73.87,2221,118.61,player-08145,MC,07,26,222,71.5,4.37,633.88,15,26
25,293.72,true,62.65,2214,117.79,player-08146,DEL,07,25,222.59,66.82,4.76,634.1,14,26
20,299.56,true,69.46,1990,119.69,player-08147,DEF,07,20,219.58,64.21,4.14,638.83,15,25
3,299.87,true,67.92,414,117.37,player-08148,MC,07,3,266.19,72.48,4.14,683.44,12,20
49,261.82,true,69.6,3795,116.64,player-08149,DEL,07,49,227.83,65.31,3.64,606.29,13,20
97,273.89,true,50.59,6210,116.06,player-08150,DEF,07,97,176.27,47.9,3.3,566.23,13,19
136,232.56,true,74.97,2234,120.51,player-08151,POR,38,28,280.6,83.44,3.47,633.68,16,21
40,241.11,true,79.85,704,120.75,player-08152,DEF,38,8,309.63,86.84,3.19,671.49,15,18
350,259.73,true,66.71,5913,120.84,player-08153,DEF,38,94,190.95,55.81,3.3,571.52,15,19
522,234.25,true,52.86,8914,119.88,player-08154,MC,38,128,131.4,38.05,3.31,485.53,17,22
,249.49,false,77.34,,121.1,player-08155,MC,38,,296.02,96.31,2.64,666.61,15,20
240,267.49,true,66.98,4063,119.32,player-08156,DEL,38,61,215.01,65.54,4.04,601.83,13,18
219,220.71,true,76.83,3619,119.9,player-08157,DEF,38,51,268.25,76.43,3.7,608.86,15,20
326,275.72,true,69.84,5446,119.25,player-08158,MC,38,88,184.43,57.81,3.62,579.4,13,17
203,247.3,true,73.57,3358,122.14,player-08159,DEL,38,48,243.98,72.35,1.64,613.42,17,20
142,267.35,true,72.1,2296,118.98,player-08160,DEF,38,31,246.09,77.62,3.69,632.42,13,17
425,184.05,true,78.67,7213,117.24,player-08161,POR,38,110,246.75,72.51,3.84,548.04,17,27
197,208.06,true,78.19,3292,119.26,player-08162,DEF,38,47,287.19,81.9,2.75,614.5,17,23
237,210.92,true,72.93,4043,119.97,player-08163,DEF,38,60,271.34,73.88,3.47,602.22,16,24
384,238.33,true,70.52,6397,116.83,player-08164,MC,38,96,207.46,63.22,3.78,562.62,14,22
303,208.82,true,68.01,5116,117.1,player-08165,MC,38,82,258.81,71.84,3.99,584.72,16,26
165,200.9,true,90.09,2796,117.17,player-08166,DEL,38,38,304.67,90.42,3.6,622.74,17,26
167,231.95,true,75.76,2824,118.04,player-08167,DEF,38,39,272.4,74.17,3.62,622.39,15,23
436,160.86,true,70.81,7368,121.2,player-08168,MC,38,112,262.75,72.07,2.14,544.8,16,20
451,182.8,true,73.13,7617,119.29,player-08169,DEL,38,115,236.9,69.02,3.14,538.99,14,20
421,172.83,true,68.47,7040,118.3,player-08170,DEF,38,108,260.06,74.68,3.18,551.19,16,23
3,250.92,true,95.35,83,120.91,player-08171,POR,39,3,341.76,99,5.04,713.59,18,27
13,234.49,true,83.68,760,118.27,player-08172,DEF,39,13,316.75,91,4.31,669.52,14,24
39,237.61,true,77.71,1645,120.84,player-08173,DEF,39,39,287.04,83.66,5.85,645.5,17,29
81,206.91,true,76.54,3461,119.17,player-08174,MC,39,81,285.82,79.16,3.47,611.9,16,24
80,212.52,true,77.29,3345,117.68,player-08175,MC,39,80,283.4,77.06,4.58,613.6,15,27
36,243.73,true,70.33,1564,121.47,player-08176,DEL,39,36,282.17,77.59,4.07,647.36,17,28
27,225.84,true,82.96,1256,121.96,player-08177,DEF,39,27,306.57,88.67,3.47,654.38,16,24
59,249.26,true,75.8,2490,119.5,player-08178,MC,39,59,260.16,77.65,3.89,628.92,15,24
2,283.81,true,89.13,72,119.01,player-08179,DEL,39,2,312.9,91.1,4.31,715.72,14,24
57,240.47,true,84.24,2445,120.23,player-08180,DEF,39,57,269.18,82.96,4.58,629.89,15,27
803,238.91,true,72.04,3283,121.87,player-08181,POR,41,151,253.85,74.97,2.04,614.63,17,21
414,262.5,true,70.87,1483,122.8,player-08182,DEF,41,75,263.45,75.59,1.64,648.74,17,20
1443,246.81,true,60.73,6663,122.4,player-08183,DEF,41,282,188.43,56.29,1.64,557.63,17,20
440,250.31,true,71.79,1631,122.06,player-08184,MC,41,80,273.42,74.84,2.14,645.79,16,20
769,243.26,true,71.88,3088,121.97,player-08185,MC,41,144,252.68,76.7,1.72,617.9,16,19
1811,269.43,true,50.4,8648,122.3,player-08186,DEL,41,365,111.38,33.32,2.14,503.11,16,20
1268,241.96,true,52.48,5758,124.3,player-08187,DEF,41,250,207.92,58.16,1.14,574.19,18,20
1118,242.15,true,51.47,4993,123.08,player-08188,MC,41,222,221.31,65.26,1.64,586.54,17,20
1399,232.63,true,57.12,6448,122.46,player-08189,DEL,41,272,206.6,60.5,1.19,561.69,17,19
1491,260.31,true,57.05,6865,122.57,player-08190,DEF,41,302,171.17,51.94,1.19,554.04,17,19
271,266.44,true,59.94,4487,116.47,player-08191,POR,35,199,211.81,59.17,1.39,594.72,14,16
375,250.84,true,57.7,6297,117.32,player-08192,DEF,35,280,196.43,60.4,1.39,564.59,14,16
,255.35,false,69.67,,115.32,player-08193,DEF,35,,194.69,60.53,0.91,565.36,12,13
316,246.36,true,63.55,5297,118.23,player-08194,MC,35,233,216.99,62.82,1.25,581.58,16,18
207,247.5,true,65.95,3447,118.63,player-08195,MC,35,159,245.94,72.07,1.25,612.06,16,18
215,264.68,true,60.75,3592,118.28,player-08196,DEL,35,165,226.46,62.05,1.25,609.41,16,18
56,247.69,true,74.78,930,119.33,player-08197,DEF,35,45,296.68,85.97,0.86,663.7,17,18
,256.66,false,71.37,,113.63,player-08198,MC,35,,269.49,78.16,0.91,639.78,12,13
,202.72,false,77.99,,112.87,player-08199,DEL,35,,266.8,83.79,0.56,582.38,12,12
,267.59,false,52.3,,116.14,player-08200,DEF,35,,129.1,39.7,0.14,512.83,14,14
,234.57,false,84.09,,116.07,player-08201,POR,25,,252.63,83.26,6.09,603.26,10,20
25,224.92,true,94.27,235,115.41,player-08202,DEF,25,1,354.94,96.45,6.09,695.26,12,25
77,227.44,true,89.81,715,116.83,player-08203,DEF,25,8,326.85,92.3,6.09,671.12,12,25
112,255.74,true,85.71,1057,117.99,player-08204,MC,25,13,286.12,86.43,5.74,659.85,12,23
226,236.07,true,78.89,2087,118.34,player-08205,MC,25,24,282.45,81.87,5.33,636.85,12,21
300,211.64,true,84.52,2887,116.14,player-08206,DEL,25,38,293.64,87.84,6.09,621.42,10,20
340,230.54,true,85.18,3252,115.11,player-08207,DEF,25,43,269.54,82.28,4.91,615.2,10,19
116,217.79,true,79.27,1115,118.87,player-08208,MC,25,14,321.45,98.97,4.69,658.11,12,22
378,200.68,true,77.1,3587,114.83,player-08209,DEL,25,45,293.93,81.48,5.8,609.43,11,21
160,201.62,true,88.59,1609,117.83,player-08210,DEF,25,19,326.78,94.13,5.33,646.23,12,21
356,210.68,true,95.45,4154,111.9,player-08211,POR,09,27,277.6,83.39,3.57,600.18,12,18
141,225.78,true,88.98,1991,111.2,player-08212,DEF,09,11,301.84,84.32,2.88,638.82,12,16
,199.89,false,85.02,,102.15,player-08213,DEF,09,,251.06,82.25,4.2,553.1,8,13
53,220.57,true,98,863,110.77,player-08214,MC,09,4,334.5,98.37,3.4,665.83,12,15
,188.22,false,91.16,,105.83,player-08215,MC,09,,289.28,89.62,4.51,583.33,9,14
,198.51,false,91.75,,107.97,player-08216,DEL,09,,265.95,82.75,3.48,572.42,9,13
,222.35,false,91.93,,108.36,player-08217,DEF,09,,320.71,99,4.56,651.42,10,14
,190.33,false,70.65,,109.19,player-08218,MC,09,,234.7,74.35,1.81,534.22,10,12
48,218.88,true,98,806,108.91,player-08219,DEL,09,2,340.18,99,4.11,667.97,11,15
,201.82,false,98,,108.3,player-08220,DEF,09,,313.67,99,4.56,623.8,10,14
416,203.97,true,70.9,6995,117.59,player-08221,POR,35,310,230.35,65.86,2.01,551.91,13,16
52,231.94,true,85.96,887,119.13,player-08222,DEF,35,42,314.12,87.6,1.82,665.18,16,19
74,183.43,true,94.24,1272,117.61,player-08223,DEF,35,60,352.97,99,3.28,654,13,17
210,215.63,true,84.66,3481,116.27,player-08224,MC,35,162,279.62,83.67,1.73,611.52,13,15
390,170.69,true,76.94,6469,117.84,player-08225,MC,35,294,272.7,77.52,2.01,561.22,13,16
206,233.26,true,72.86,3413,120.16,player-08226,DEL,35,158,259.11,70.14,2.14,612.54,16,20
392,217.31,true,71.33,6561,118.26,player-08227,DEF,35,295,223.95,64.82,2.64,559.52,15,20
345,218.84,true,68.54,5834,116.36,player-08228,MC,35,255,237.82,67.64,2.64,573.02,12,16
21,229.55,true,98,348,119.38,player-08229,DEL,35,18,338.57,99,2.51,687.51,15,19
317,192.53,true,84.59,5312,118.41,player-08230,DEF,35,234,270.49,85.98,2.15,581.43,14,17
799,206.72,true,58.85,7900,120.35,player-08231,POR,03,318,203.5,61.96,3.08,530.57,12,17
867,213.38,true,48.29,8696,117.79,player-08232,DEF,03,349,169.38,52.79,3.89,500.55,10,16
837,226.03,true,57.41,8372,118.6,player-08233,DEF,03,335,171.13,51.53,2.81,515.75,11,15
912,214.31,true,34.52,9191,117.62,player-08234,MC,03,364,115.18,35.2,2.81,447.11,11,15
866,199.3,true,50.83,8692,120.06,player-08235,MC,03,348,181.47,53.64,2.14,500.82,12,15
875,215.9,true,44.75,8824,118.49,player-08236,DEL,03,350,157.95,49.24,3.67,492.34,11,17
642,222.94,true,64.45,6386,121.06,player-08237,DEF,03,256,218.85,66.12,3.08,562.84,12,17
761,209.93,true,53.12,7524,118.84,player-08238,MC,03,304,212.58,62,3.26,541.36,11,16
,197.91,false,56.49,,116.63,player-08239,DEL,03,,152.87,48.54,2.45,467.4,10,13
766,216.99,true,59.95,7576,115.68,player-08240,DEF,03,305,207.6,60.76,3.89,540.26,10,16
425,251.35,true,87.42,1554,121.39,player-08241,POR,14,44,274.72,81.8,4.88,647.46,18,26
1191,246.16,true,62.68,5330,119.79,player-08242,DEF,14,115,215.12,63.3,5.35,581.06,18,28
253,264.24,true,78.15,818,122.01,player-08243,DEF,14,34,281.17,77.77,5.79,667.42,16,26
92,280.14,true,89.86,255,118.48,player-08244,MC,14,15,294.95,89.65,5.53,693.56,19,31
644,277.47,true,64.85,2478,123.39,player-08245,MC,14,63,228.46,66.99,5.35,629.32,17,26
1329,255.48,true,56.28,6070,121.84,player-08246,DEL,14,131,191.43,54.25,4.49,568.75,19,29
1507,244.53,true,64.33,6946,126.69,player-08247,DEF,14,152,181.4,58.52,5.57,552.63,14,21
1154,227.09,true,66.5,5175,121.47,player-08248,MC,14,111,235.27,70.64,5.56,583.83,17,27
176,255.48,true,76.46,533,121.81,player-08249,DEL,14,24,300.69,95.38,5.74,677.99,17,28
168,282.01,true,77.22,513,121.1,player-08250,DEF,14,23,276.04,76.99,5.35,679.15,17,26
522,257.09,true,76.08,1988,124.81,player-08251,POR,41,98,256.95,74.22,1.64,638.85,17,20
575,239.07,true,80.65,2178,124.89,player-08252,DEF,41,109,270.89,77.23,2.86,634.85,18,22
108,267.9,true,97.77,296,123.46,player-08253,DEF,41,17,299.42,87.45,2.3,690.78,17,19
776,233.16,true,78.39,3146,123.9,player-08254,MC,41,145,259.84,74.17,2.94,616.89,17,21
340,237.54,true,76.57,1154,125.87,player-08255,MC,41,58,293.77,79.23,1.5,657.18,19,22
395,246.21,true,76.5,1411,124.45,player-08256,DEL,41,71,279.8,79.01,1.19,650.45,17,19
1545,227.1,true,76.24,7190,125.66,player-08257,DEF,41,315,195.62,58.45,3.17,548.38,18,23
445,240.97,true,89.37,1661,125.11,player-08258,MC,41,81,279.15,78.82,1.64,645.23,17,20
,231.54,false,74.44,,124.41,player-08259,DEL,41,,258.41,78.47,0.85,614.35,13,14
1714,211.71,true,67.71,8074,126.02,player-08260,DEF,41,345,188.01,56.22,2.3,525.74,20,23
47,305.07,true,59.82,1878,118.63,player-08261,POR,39,47,217.18,66.53,2.01,640.88,13,16
33,282.91,true,76.33,1467,116.77,player-08262,DEF,39,33,249.51,76.42,4.03,649.19,11,18
91,277.64,true,73.3,3682,120.12,player-08263,DEF,39,91,210.12,67.56,3.82,607.89,12,19
,298.07,false,65.37,,116.19,player-08264,MC,39,,169.52,56.6,4.58,583.79,10,18
131,263.99,true,53.59,5471,118.74,player-08265,MC,39,131,196.35,60.11,2.64,579.08,12,16
58,272.38,true,70.95,2458,119.65,player-08266,DEL,39,58,237.65,69.35,3.95,629.68,13,21
93,294,true,59.64,3747,121.09,player-08267,DEF,39,93,191.93,57.69,3.64,607.03,13,20
79,268.49,true,64.39,3302,119.59,player-08268,MC,39,79,226.29,62.97,3.08,614.37,12,17
48,285.82,true,61.28,1892,120.7,player-08269,DEL,39,48,234.07,63.36,4.23,640.59,13,22
32,289.89,true,73.36,1446,116.41,player-08270,DEF,39,32,243.27,70.01,3.67,649.57,11,17
133,222,true,74.75,6862,116.53,player-08271,POR,06,56,215.62,65.78,5.74,554.16,12,23
50,210.98,true,86.47,3011,112.85,player-08272,DEF,06,15,295.39,85.42,5.64,619.22,9,20
147,203.38,true,76.61,7492,114.65,player-08273,DEF,06,62,223.99,68.73,4.9,542.02,11,21
126,207.15,true,67.43,6600,113.64,player-08274,MC,06,52,238.17,74.84,6.61,558.96,10,23
62,218.81,true,74.09,3293,114.19,player-08275,MC,06,20,281.49,88.04,5.59,614.49,10,22
180,214.62,true,70.77,8864,115.93,player-08276,DEL,06,82,159.21,50.74,6,489.76,11,22
117,199.43,true,71.82,6313,111.64,player-08277,DEF,06,46,253.26,75.46,5.38,564.33,10,21
89,218.39,true,78.8,4722,114.97,player-08278,MC,06,35,257.64,81.1,5.8,591.01,11,21
137,191.22,true,76.79,6972,115.5,player-08279,DEL,06,58,245.44,73.66,5.88,552.16,10,19
136,208.82,true,65.85,6953,113.21,player-08280,DEF,06,57,230.45,68.8,5.14,552.48,11,22
75,235.61,true,98,1282,122.39,player-08281,POR,35,61,295.71,92.58,1.09,653.71,19,21
23,252.29,true,85.06,371,121.01,player-08282,DEF,35,20,312.62,87.38,1.44,685.92,20,23
18,254.49,true,94.61,300,120.91,player-08283,DEF,35,16,315.3,87.79,1.99,690.7,22,27
32,246.8,true,94.31,578,121.59,player-08284,MC,35,27,307.9,86.66,3.56,676.29,22,27
33,250.4,true,98,581,123.37,player-08285,MC,35,28,302.48,89.94,1.5,676.25,19,22
164,238.18,true,86.73,2794,121.51,player-08286,DEL,35,127,263.09,82.05,1.75,622.79,16,19
72,245.71,true,89.42,1242,120.87,player-08287,DEF,35,58,288.2,83.68,3.31,654.78,21,25
6,264.72,true,97.93,27,121.26,player-08288,MC,35,6,344.06,99,1.96,730.04,18,22
22,261.66,true,91.24,364,121.8,player-08289,DEL,35,19,302.89,83.45,1.39,686.35,21,24
3,267.06,true,89.48,19,120.68,player-08290,DEF,35,3,346.98,99,3.62,734.72,17,21
172,209.33,true,51.05,8114,112.34,player-08291,POR,26,172,203.12,61.56,4.35,524.79,11,19
142,216.36,true,63.11,6144,115.21,player-08292,DEF,26,142,235.76,65.74,3.78,567.32,14,22
150,215.33,true,64.33,6830,114,player-08293,DEF,26,150,225.64,61.71,5.52,554.97,13,21
187,228.13,true,56.28,8678,117.25,player-08294,MC,26,187,156.04,48.16,3.78,501.42,14,22
126,223.16,true,70.99,5197,113.48,player-08295,MC,26,126,246.8,69.48,4.23,583.43,13,22
148,224.36,true,64.32,6808,113.68,player-08296,DEL,26,148,217.34,63.53,3.64,555.38,13,20
196,208.48,true,44.6,9038,107.33,player-08297,DEF,26,196,159.22,44.85,4.85,475.03,9,17
169,200.82,true,57.04,7997,118.8,player-08298,MC,26,169,208.37,61.24,4.57,527.99,15,21
173,207,true,68.77,8193,111.85,player-08299,DEL,26,173,203.4,61.87,3.26,522.24,11,16
162,214.12,true,61.1,7375,113.73,player-08300,DEF,26,162,216.8,59.8,6.06,544.64,13,23
39,298.44,true,77.87,460,110.24,player-08301,POR,15,15,272.8,78.56,3.47,681.49,10,15
230,284.99,true,64.26,2790,112.69,player-08302,DEF,15,75,225.15,66.53,4.26,622.83,10,17
,296.71,false,74.04,,112.28,player-08303,DEF,15,,213.49,71.93,3.22,622.49,9,13
400,291.48,true,63.8,5079,111.44,player-08304,MC,15,116,182.44,55.53,4.58,585.36,10,18
76,321.23,true,66.46,967,108.13,player-08305,MC,15,26,233.35,76.18,4.14,662.71,9,15
62,290.23,true,70.95,777,111.14,player-08306,DEL,15,24,267.43,83.86,4.42,668.8,10,17
211,282.31,true,75.3,2646,111.38,player-08307,DEF,15,69,232.33,66.55,4.26,626.03,10,17
205,314.53,true,61.14,2569,112.76,player-08308,MC,15,68,200.23,57.85,4.03,627.51,11,18
505,267.57,true,58.15,6534,109.24,player-08309,DEL,15,141,183.25,56.17,4.51,560.06,9,16
71,300.01,true,65.51,873,113.57,player-08310,DEF,15,25,251.95,75.63,4.03,665.53,11,18
519,211.16,true,53.91,8417,103.34,player-08311,POR,16,42,199.89,61.03,7.28,514.4,10,35
523,208.32,true,59.44,8490,107.21,player-08312,DEF,16,43,195.49,61.48,6.81,511.02,11,33
310,218.71,true,77.09,4929,106.73,player-08313,DEF,16,21,262.29,76.82,7.11,587.73,10,33
559,224.33,true,61.57,8948,102.19,player-08314,MC,16,48,156.42,51.94,6.91,482.94,10,31
497,256.91,true,49.21,7982,104.9,player-08315,MC,16,37,166.54,48.83,6.93,528.34,9,28
570,195.17,true,55.13,9163,107.19,player-08316,DEL,16,50,151.28,45.7,6.7,453.64,11,32
560,193.19,true,57.97,8989,108.47,player-08317,DEF,16,49,177.09,52.32,6.9,478.75,11,34
285,224.09,true,79.49,4537,106.74,player-08318,MC,16,18,263.23,75.02,6.69,594.07,10,29
535,195.28,true,50.65,8668,108.59,player-08319,DEL,16,44,198.22,58.59,6.81,502.08,9,27
499,215.48,true,59.28,8019,107.27,player-08320,DEF,16,38,204.42,64.23,6.93,527.17,9,28
95,205.12,true,89.15,1422,120,player-08321,POR,37,34,325,93.1,3.62,650.12,12,17
167,215.07,true,87.99,2267,119.43,player-08322,DEF,37,49,298.48,85.5,4.74,632.98,10,18
451,201.05,true,87.6,5077,120.86,player-08323,DEF,37,101,263.46,80.08,3.83,585.37,12,19
139,205.78,true,84.17,1971,122.79,player-08324,MC,37,40,310.64,86.7,3.14,639.22,14,20
438,206.41,true,83.88,4935,121.59,player-08325,MC,37,98,259.67,76.22,4.23,587.67,13,22
124,195.96,true,94.95,1802,120.81,player-08326,DEL,37,38,325.47,98.34,4.08,642.25,12,19
29,219.83,true,94.02,462,122.32,player-08327,DEF,37,12,339.29,99,3.95,681.43,13,21
118,202.99,true,95.4,1758,120.57,player-08328,MC,37,35,319.83,96.01,3.91,643.39,12,18
